instance,num_var,velox_energy,cplex_energy,gap,runtime,load_time
randomIsingDWavePegasus_14_dense_1.h5,4241,-2848.8594,-2825.0454,-0.8429587,0.591827514,0.3026035
randomIsingDWavePegasus_14_dense_10.h5,4254,-2881.935,-2871.6316,-0.3588018,0.52925297,0.308521581
randomIsingDWavePegasus_14_dense_11.h5,4254,-2871.8042,-2813.5127,-2.0718408,0.580947773,0.31661441
randomIsingDWavePegasus_14_dense_12.h5,4254,-2890.4028,-2882.1506,-0.2863208,0.651439727,0.364317908
randomIsingDWavePegasus_14_dense_13.h5,4254,-2830.911,-2813.6028,-0.61515814,0.596439527,0.288186774
randomIsingDWavePegasus_14_dense_14.h5,4254,-2876.5742,-2865.4539,-0.38808376,0.577053993,0.311302503
randomIsingDWavePegasus_14_dense_15.h5,4254,-2856.1885,-2829.8154,-0.9319706,0.590420751,0.308459565
randomIsingDWavePegasus_14_dense_16.h5,4241,-2877.146,-2850.5786,-0.9319996,0.557031674,0.309361611
randomIsingDWavePegasus_14_dense_17.h5,4241,-2923.3455,-2901.2043,-0.7631697,0.557380737,0.31719643
randomIsingDWavePegasus_14_dense_18.h5,4241,-2907.1982,-2882.3054,-0.8636428,0.565556538,0.313879854
randomIsingDWavePegasus_14_dense_19.h5,4241,-2876.3928,-2847.8518,-1.0021945,0.573510503,0.309984175
randomIsingDWavePegasus_14_dense_2.h5,4254,-2899.543,-2879.7832,-0.6861546,0.565581776,0.309426064
randomIsingDWavePegasus_14_dense_20.h5,4241,-2870.585,-2820.5786,-1.772911,0.561757031,0.302289153
randomIsingDWavePegasus_14_dense_3.h5,4254,-2886.6653,-2879.9783,-0.23218966,0.597397693,0.292819488
randomIsingDWavePegasus_14_dense_4.h5,4254,-2885.232,-2833.099,-1.8401338,0.652088988,0.478417908
randomIsingDWavePegasus_14_dense_5.h5,4254,-2862.5386,-2749.4048,-4.1148467,0.569360851,0.290082919
randomIsingDWavePegasus_14_dense_6.h5,4254,-2922.54,-2902.555,-0.68853503,0.611145142,0.312028377
randomIsingDWavePegasus_14_dense_7.h5,4254,-2886.2324,-2858.1074,-0.98404276,0.551220695,0.315384579
randomIsingDWavePegasus_14_dense_8.h5,4254,-2920.6743,-2832.2178,-3.1232252,0.570340429,0.313087502
randomIsingDWavePegasus_14_dense_9.h5,4254,-2915.977,-2896.296,-0.6795284,0.56839479,0.287834659
randomIsingDWavePegasus_15_dense_1.h5,4904,-3306.7114,-3162.0544,-4.574778,0.68533996,0.413576202
randomIsingDWavePegasus_15_dense_10.h5,4917,-3351.9565,-3286.3894,-1.9951116,0.7440609,0.401071464
randomIsingDWavePegasus_15_dense_11.h5,4917,-3369.2588,-3342.3455,-0.80522287,0.706793476,0.391523
randomIsingDWavePegasus_15_dense_12.h5,4917,-3299.1807,-3217.4724,-2.5395167,0.694093289,0.396246559
randomIsingDWavePegasus_15_dense_13.h5,4917,-3392.355,-3349.8198,-1.2697744,0.685328739,0.391535413
randomIsingDWavePegasus_15_dense_14.h5,4917,-3375.2063,-3364.8013,-0.3092316,0.849784942,0.374132507
randomIsingDWavePegasus_15_dense_15.h5,4917,-3335.0151,-3248.2422,-2.671382,0.717742072,0.476800563
randomIsingDWavePegasus_15_dense_16.h5,4904,-3339.9504,-3305.5747,-1.0399321,0.694274701,0.375917755
randomIsingDWavePegasus_15_dense_17.h5,4904,-3265.3433,-3220.429,-1.3946685,0.736500223,0.400976098
randomIsingDWavePegasus_15_dense_18.h5,4904,-3317.9814,-3285.0256,-1.0032132,0.685104156,0.391937265
randomIsingDWavePegasus_15_dense_19.h5,4904,-3332.5723,-3204.8115,-3.9865289,0.731720322,0.376263454
randomIsingDWavePegasus_15_dense_2.h5,4917,-3347.3076,-3328.7102,-0.5586972,0.666264692,0.522506186
randomIsingDWavePegasus_15_dense_20.h5,4904,-3301.8735,-3215.445,-2.6879163,0.698497137,0.465455252
randomIsingDWavePegasus_15_dense_3.h5,4917,-3397.9358,-3395.0146,-0.08604212,0.726303873,0.404376519
randomIsingDWavePegasus_15_dense_4.h5,4917,-3316.3237,-3264.55,-1.5859362,0.666205531,0.392802971
randomIsingDWavePegasus_15_dense_5.h5,4917,-3306.722,-3265.8425,-1.2517259,0.677931741,0.392303613
randomIsingDWavePegasus_15_dense_6.h5,4917,-3364.2876,-3312.919,-1.5505557,0.700891718,0.392671147
randomIsingDWavePegasus_15_dense_7.h5,4917,-3285.5112,-3098.4985,-6.035591,0.770814398,0.392133664
randomIsingDWavePegasus_15_dense_8.h5,4917,-3330.3882,-3287.742,-1.2971286,0.691973283,0.395011458
randomIsingDWavePegasus_15_dense_9.h5,4917,-3313.4944,-3218.965,-2.9366362,0.693512369,0.393044453
randomIsingDWavePegasus_16_dense_1.h5,5612,-3825.7563,-3709.6367,-3.130216,0.938974522,0.521659401
randomIsingDWavePegasus_16_dense_10.h5,5627,-3811.9756,-3604.932,-5.7433457,0.967900434,0.495492995
randomIsingDWavePegasus_16_dense_11.h5,5627,-3864.9458,-3633.7449,-6.3626075,0.899361893,0.534140419
randomIsingDWavePegasus_16_dense_12.h5,5627,-3832.3162,-3666.9758,-4.5089016,0.881483283,0.516358918
randomIsingDWavePegasus_16_dense_13.h5,5627,-3876.6287,-3672.8315,-5.5487742,0.848651758,0.52063813
randomIsingDWavePegasus_16_dense_14.h5,5627,-3791.3975,-3619.1467,-4.7594295,0.946207679,0.512014989
randomIsingDWavePegasus_16_dense_15.h5,5627,-3799.4658,-3577.0825,-6.2168903,0.866361225,0.511959134
randomIsingDWavePegasus_16_dense_16.h5,5612,-3801.3896,-3627.1003,-4.805197,0.899551301,0.510273925
randomIsingDWavePegasus_16_dense_17.h5,5612,-3811.1362,-3642.0771,-4.6418314,0.825953064,0.509060392
randomIsingDWavePegasus_16_dense_18.h5,5612,-3824.7202,-3650.8645,-4.7620425,0.8950313,0.489355012
randomIsingDWavePegasus_16_dense_19.h5,5612,-3773.5903,-3591.1526,-5.0802,0.865739287,0.525153335
randomIsingDWavePegasus_16_dense_2.h5,5627,-3828.9238,-3617.0054,-5.8589478,0.981514815,0.668788804
randomIsingDWavePegasus_16_dense_20.h5,5612,-3789.8994,-3568.268,-6.2111745,0.911160929,0.49128489
randomIsingDWavePegasus_16_dense_3.h5,5627,-3763.4912,-3640.1323,-3.3888571,0.848953495,0.523118659
randomIsingDWavePegasus_16_dense_4.h5,5627,-3809.21,-3630.3042,-4.92812,0.837520416,0.51443179
randomIsingDWavePegasus_16_dense_5.h5,5627,-3819.5737,-3642.4443,-4.8629265,0.977543296,0.51121592
randomIsingDWavePegasus_16_dense_6.h5,5627,-3848.474,-3680.861,-4.5536366,0.858766745,0.513086758
randomIsingDWavePegasus_16_dense_7.h5,5627,-3803.089,-3604.1548,-5.519583,0.865132937,0.510936121
randomIsingDWavePegasus_16_dense_8.h5,5627,-3860.6895,-3662.3108,-5.416762,0.843229984,0.493142419
randomIsingDWavePegasus_16_dense_9.h5,5627,-3834.792,-3736.6946,-2.6252456,0.973884012,0.572435099
